Player Name,Position,NHL Team,Fantasy Points,Current Team,Current Owner,Drafted Team,Drafted By,Draft Round,Draft Pick,ADP,Pct Drafted,Goals,Assists,Points,PIM,SOG,Hits,Blocks,Games Played,Wins,Saves,Save %,GA,Shutouts,Pct Owned
Michael Bunting,LW,NSH,257.55,Boats and Ahos,Mitchell,Moritz with a side of seider,cam,11,129,148.9,1.0,23.0,26.0,49.0,103.0,174.0,85.0,18.0,82.0,,,,,,60.0
Seth Jones,D,FLA,257.1,Bettman's Babes,Cooper,Bettman's Babes,Cooper,9,106,128.1,1.0,12.0,25.0,37.0,30.0,178.0,106.0,125.0,72.0,,,,,,53.0
Aaron Ekblad,D,FLA,256.2,Hughes Can't Lose,Adam,Hughes Can't Lose,Adam,5,53,34.4,1.0,14.0,24.0,38.0,68.0,216.0,77.0,80.0,71.0,,,,,,88.0
Jack McBain,C,UTA,256.0,Bettman's Babes,Cooper,,,,,,,12.0,14.0,26.0,64.0,85.0,304.0,51.0,82.0,,,,,,9.0
Tyson Barrie,D,CGY,255.2,McAvoy AntiVirus,Ryan,McAvoy AntiVirus,Ryan,19,220,153.4,0.84,13.0,42.0,55.0,36.0,163.0,55.0,90.0,85.0,,,,,,74.0
Reilly Smith,"LW,RW",VGK,254.4,McAvoy AntiVirus,Ryan,,,,,,,26.0,30.0,56.0,16.0,180.0,69.0,32.0,78.0,,,,,,37.0
Yanni Gourde,C,TB,254.2,Boats and Ahos,Mitchell,Boats and Ahos,Mitchell,22,253,,,14.0,34.0,48.0,76.0,141.0,118.0,54.0,81.0,,,,,,12.0
Rasmus Andersson,D,CGY,253.5,Moritz with a side of seider,cam,Moritz with a side of seider,cam,14,160,126.2,1.0,11.0,38.0,49.0,26.0,159.0,50.0,136.0,79.0,,,,,,81.0
Jordan Eberle,RW,SEA,252.9,BCs ringers,Bruce,,,,,,,20.0,43.0,63.0,34.0,177.0,44.0,25.0,82.0,,,,,,24.0
Thomas Chabot,D,OTT,252.8,Dartmouth Mustard Tigers 🌭🐅,Cameron,Dartmouth Mustard Tigers 🌭🐅,Cameron,9,97,116.9,1.0,11.0,30.0,41.0,52.0,165.0,79.0,123.0,68.0,,,,,,57.0
Chandler Stephenson,"C,LW,RW",SEA,252.5,DubJ,John,Miller Time,Ross,21,246,170.3,0.14,16.0,49.0,65.0,26.0,120.0,74.0,56.0,81.0,,,,,,56.0
Charlie McAvoy,D,BOS,252.5,McAvoy AntiVirus,Ryan,McAvoy AntiVirus,Ryan,12,141,141.8,0.97,7.0,45.0,52.0,54.0,105.0,84.0,131.0,67.0,,,,,,85.0
Tanner Jeannot,RW,BOS,252.35,,,McAvoy AntiVirus,Ryan,6,69,161.1,0.76,6.0,12.0,18.0,107.0,107.0,290.0,62.0,76.0,,,,,,26.0
Jake DeBrusk,"LW,RW",VAN,250.2,Hughes Can't Lose,Adam,Hughes Can't Lose,Adam,18,212,164.3,0.09,27.0,23.0,50.0,16.0,191.0,85.0,22.0,64.0,,,,,,71.0
Garnet Hathaway,RW,PHI,249.85,DubJ,John,Dartmouth Mustard Tigers 🌭🐅,Cameron,19,217,,,13.0,9.0,22.0,69.0,88.0,268.0,83.0,84.0,,,,,,13.0
Pavel Buchnevich,"LW,RW",STL,249.0,Wu-Letang Clan,Jesse,Wu-Letang Clan,Jesse,7,79,68.4,1.0,26.0,41.0,67.0,36.0,123.0,54.0,23.0,63.0,,,,,,82.0
Matty Beniers,C,SEA,248.5,DubJ,John,DubJ,John,15,179,160.8,0.21,24.0,33.0,57.0,2.0,148.0,79.0,48.0,80.0,,,,,,35.0
Dawson Mercer,"C,RW",NJ,246.5,Bangers and Mash,conor,Hughes Can't Lose,Adam,17,197,178.2,0.08,27.0,29.0,56.0,14.0,161.0,36.0,63.0,82.0,,,,,,46.0
Brandon Tanev,"LW,RW",UTA,246.2,,,,,,,,,16.0,19.0,35.0,44.0,115.0,190.0,68.0,82.0,,,,,,12.0
Dylan Strome,"C,RW",WSH,245.8,Boats and Ahos,Mitchell,,,,,171.6,0.07,23.0,42.0,65.0,24.0,154.0,20.0,43.0,81.0,,,,,,38.0
Tyler Seguin,"C,RW",DAL,245.4,Can’t Tuch This,Johnathan,Moritz with a side of seider,cam,9,105,163.4,0.57,21.0,29.0,50.0,24.0,189.0,84.0,23.0,76.0,,,,,,45.0
Kevin Hayes,"C,LW",PIT,244.95,,,,,,,,,18.0,36.0,54.0,23.0,209.0,52.0,22.0,81.0,,,,,,21.0
Artturi Lehkonen,"LW,RW",COL,244.4,Dartmouth Mustard Tigers 🌭🐅,Cameron,Dartmouth Mustard Tigers 🌭🐅,Cameron,22,264,164.6,0.2,21.0,30.0,51.0,28.0,150.0,93.0,43.0,64.0,,,,,,48.0
Josh Anderson,RW,MTL,243.8,,,Miller Time,Ross,23,270,,,21.0,11.0,32.0,72.0,164.0,139.0,49.0,69.0,,,,,,7.0
Noah Hanifin,D,VGK,243.65,Boats and Ahos,Mitchell,Boats and Ahos,Mitchell,13,156,130.1,1.0,7.0,31.0,38.0,33.0,176.0,76.0,129.0,81.0,,,,,,56.0
Dillon Dube,"LW,RW",CGY,242.95,,,,,,,,,18.0,27.0,45.0,47.0,151.0,136.0,21.0,82.0,,,,,,10.0
Patrick Kane,RW,DET,242.6,DubJ,John,DubJ,John,4,38,41.9,1.0,21.0,36.0,57.0,16.0,227.0,13.0,19.0,73.0,,,,,,88.0
Brayden McNabb,D,VGK,242.55,Bangers and Mash,conor,Bangers and Mash,conor,16,191,,,1.0,16.0,17.0,51.0,89.0,201.0,197.0,82.0,,,,,,25.0
Max Domi,"C,LW,RW",TOR,242.5,McAvoy AntiVirus,Ryan,,,,,,,20.0,36.0,56.0,82.0,179.0,22.0,24.0,80.0,,,,,,31.0
Blake Coleman,"LW,RW",CGY,241.1,Wu-Letang Clan,Jesse,Wu-Letang Clan,Jesse,15,175,172.5,0.03,18.0,20.0,38.0,54.0,188.0,107.0,39.0,82.0,,,,,,11.0
Jared Spurgeon,D,MIN,240.1,Boats and Ahos,Mitchell,Boats and Ahos,Mitchell,18,205,137.2,1.0,11.0,23.0,34.0,14.0,149.0,66.0,179.0,79.0,,,,,,61.0
Ross Colton,"C,LW,RW",COL,240.1,Bettman's Babes,Cooper,BCs ringers,Bruce,20,233,,,16.0,16.0,32.0,50.0,153.0,188.0,28.0,81.0,,,,,,6.0
Jean-Gabriel Pageau,C,NYI,240.1,Wu-Letang Clan,Jesse,Wu-Letang Clan,Jesse,22,258,,,13.0,27.0,40.0,14.0,123.0,175.0,61.0,70.0,,,,,,19.0
Troy Terry,RW,ANA,239.7,Bangers and Mash,conor,Bangers and Mash,conor,14,167,147.4,0.99,23.0,38.0,61.0,22.0,188.0,12.0,23.0,70.0,,,,,,49.0
Jeff Petry,D,FLA,238.6,Bangers and Mash,conor,Bangers and Mash,conor,13,146,147.9,0.98,5.0,26.0,31.0,24.0,113.0,190.0,111.0,61.0,,,,,,49.0
J.T. Compher,"C,RW",DET,238.45,Moritz with a side of seider,cam,,,,,,,17.0,35.0,52.0,33.0,154.0,37.0,82.0,82.0,,,,,,54.0
Stuart Skinner,G,EDM,237.6,Miller Time,Ross,,,,,169.8,0.05,,,,,,,,,29.0,1403.0,0.9134114583333334,133.0,1.0,73.0
Brock Boeser,RW,VAN,237.6,Hughes Can't Lose,Adam,Hughes Can't Lose,Adam,13,149,134.5,0.98,18.0,37.0,55.0,24.0,178.0,49.0,32.0,74.0,,,,,,53.0
Zach Parise,"LW,RW",COL,236.6,Moritz with a side of seider,cam,,,,,,,21.0,13.0,34.0,24.0,182.0,89.0,83.0,82.0,,,,,,8.0
Noel Acciari,"C,LW",PIT,236.05,Bettman's Babes,Cooper,,,,,,,14.0,9.0,23.0,21.0,102.0,244.0,81.0,77.0,,,,,,7.0
Tony DeAngelo,D,NYI,235.25,Boats and Ahos,Mitchell,Boats and Ahos,Mitchell,14,157,124.5,1.0,11.0,31.0,42.0,73.0,174.0,52.0,79.0,70.0,,,,,,57.0
Connor Clifton,D,PIT,234.4,Miller Time,Ross,,,,,,,5.0,18.0,23.0,60.0,93.0,208.0,120.0,78.0,,,,,,24.0
Morgan Frost,"C,LW",CGY,234.2,Can’t Tuch This,Johnathan,,,,,,,19.0,27.0,46.0,24.0,155.0,85.0,53.0,81.0,,,,,,12.0
Evgeny Kuznetsov,C,WSH,233.6,Moritz with a side of seider,cam,Boats and Ahos,Mitchell,10,109,63.6,1.0,12.0,43.0,55.0,56.0,172.0,43.0,29.0,81.0,,,,,,65.0
Oliver Bjorkstrand,RW,TB,233.6,Wu-Letang Clan,Jesse,Wu-Letang Clan,Jesse,14,162,168.3,0.04,20.0,25.0,45.0,16.0,198.0,63.0,38.0,81.0,,,,,,9.0
Barrett Hayton,C,UTA,233.1,Moritz with a side of seider,cam,,,,,,,19.0,24.0,43.0,42.0,178.0,83.0,33.0,82.0,,,,,,30.0
Matt Duchene,RW,DAL,232.8,Hughes Can't Lose,Adam,Hughes Can't Lose,Adam,7,77,79.5,1.0,22.0,34.0,56.0,32.0,168.0,27.0,32.0,71.0,,,,,,61.0
Brady Skjei,D,NSH,232.4,Moritz with a side of seider,cam,Hughes Can't Lose,Adam,19,221,174.3,0.08,18.0,20.0,38.0,40.0,188.0,71.0,62.0,81.0,,,,,,42.0
Scott Mayfield,D,NYI,232.35,Moritz with a side of seider,cam,,,,,,,6.0,18.0,24.0,83.0,119.0,107.0,168.0,82.0,,,,,,5.0
Vladimir Tarasenko,RW,MIN,232.0,Bettman's Babes,Cooper,Bettman's Babes,Cooper,4,39,52.2,1.0,18.0,32.0,50.0,8.0,169.0,75.0,36.0,69.0,,,,,,83.0
Vitek Vanecek,G,UTA,231.8,Hughes Can't Lose,Adam,McAvoy AntiVirus,Ryan,17,196,173.0,0.78,,,,,,,,,33.0,1214.0,0.9107276819204801,119.0,3.0,82.0
Erik Haula,"C,LW",NSH,231.75,BCs ringers,Bruce,Hughes Can't Lose,Adam,24,284,183.4,0.22,14.0,27.0,41.0,47.0,164.0,92.0,54.0,80.0,,,,,,16.0
Dominik Kubalik,"LW,RW",OTT,231.6,Dartmouth Mustard Tigers 🌭🐅,Cameron,,,,,152.5,0.03,20.0,25.0,45.0,24.0,174.0,89.0,26.0,81.0,,,,,,20.0
Darcy Kuemper,G,LA,231.0,Dartmouth Mustard Tigers 🌭🐅,Cameron,Dartmouth Mustard Tigers 🌭🐅,Cameron,6,72,60.8,1.0,,,,,,,,,22.0,1520.0,0.9080047789725209,154.0,5.0,87.0
Jake McCabe,D,TOR,231.0,Miller Time,Ross,,,,,,,3.0,22.0,25.0,56.0,96.0,163.0,151.0,76.0,,,,,,7.0
Andrew Mangiapane,"LW,RW",EDM,230.6,Wu-Letang Clan,Jesse,Wu-Letang Clan,Jesse,13,151,153.6,0.87,17.0,26.0,43.0,40.0,182.0,86.0,26.0,82.0,,,,,,32.0
Adam Lowry,C,WPG,230.2,,,Bangers and Mash,conor,23,266,,,13.0,23.0,36.0,48.0,126.0,161.0,46.0,82.0,,,,,,8.0
Matt Roy,D,WSH,229.3,Dartmouth Mustard Tigers 🌭🐅,Cameron,,,,,,,9.0,17.0,26.0,22.0,135.0,119.0,153.0,82.0,,,,,,10.0
Matt Martin,LW,NYI,228.75,,,,,,,,,7.0,12.0,19.0,63.0,82.0,295.0,43.0,81.0,,,,,,5.0
Jani Hakanpaa,D,TOR,228.2,DubJ,John,Bettman's Babes,Cooper,20,231,168.5,0.02,6.0,10.0,16.0,60.0,86.0,224.0,128.0,82.0,,,,,,16.0
Nikita Zadorov,D,BOS,227.6,Hughes Can't Lose,Adam,,,,,,,14.0,7.0,21.0,80.0,130.0,174.0,75.0,82.0,,,,,,11.0
Alexander Romanov,D,NYI,227.55,,,Bangers and Mash,conor,15,170,172.2,0.03,2.0,20.0,22.0,43.0,100.0,198.0,129.0,76.0,,,,,,14.0
William Karlsson,"C,LW",VGK,226.9,Boats and Ahos,Mitchell,,,,,,,14.0,39.0,53.0,10.0,161.0,50.0,50.0,82.0,,,,,,25.0
Pavel Zacha,"C,LW,RW",BOS,226.6,Bangers and Mash,conor,,,,,,,21.0,36.0,57.0,16.0,131.0,67.0,21.0,82.0,,,,,,33.0
Nick Bjugstad,"C,RW",STL,226.3,,,,,,,,,17.0,12.0,29.0,34.0,145.0,168.0,44.0,78.0,,,,,,5.0
Nick Ritchie,LW,CGY,226.25,Dartmouth Mustard Tigers 🌭🐅,Cameron,,,,,,,13.0,13.0,26.0,53.0,120.0,218.0,32.0,74.0,,,,,,2.0
Evan Bouchard,D,EDM,226.2,Wu-Letang Clan,Jesse,Wu-Letang Clan,Jesse,11,127,108.4,1.0,8.0,32.0,40.0,28.0,156.0,95.0,77.0,82.0,,,,,,66.0
Sean Durzi,D,UTA,225.5,Hughes Can't Lose,Adam,Hughes Can't Lose,Adam,22,260,171.1,0.13,9.0,29.0,38.0,50.0,110.0,68.0,142.0,72.0,,,,,,34.0
Patrik Laine,"LW,RW",MTL,225.2,,,Moritz with a side of seider,cam,6,64,79.6,1.0,22.0,30.0,52.0,16.0,184.0,27.0,27.0,55.0,,,,,,55.0
Nicolas Deslauriers,LW,PHI,224.8,,,,,,,,,6.0,6.0,12.0,136.0,70.0,306.0,26.0,80.0,,,,,,6.0
Andrew Peeke,D,BOS,224.3,McAvoy AntiVirus,Ryan,,,,,,,6.0,7.0,13.0,22.0,90.0,180.0,197.0,80.0,,,,,,11.0
Alexis Lafreniere,"LW,RW",NYR,223.85,Dartmouth Mustard Tigers 🌭🐅,Cameron,Dartmouth Mustard Tigers 🌭🐅,Cameron,16,192,167.7,0.28,16.0,23.0,39.0,33.0,135.0,141.0,28.0,81.0,,,,,,23.0
Ben Chiarot,D,DET,223.75,Miller Time,Ross,Miller Time,Ross,20,235,,,5.0,14.0,19.0,51.0,110.0,147.0,163.0,76.0,,,,,,6.0
Blake Wheeler,RW,NYR,223.5,,,McAvoy AntiVirus,Ryan,11,124,167.1,0.79,16.0,39.0,55.0,46.0,126.0,54.0,35.0,72.0,,,,,,39.0
Dmitry Orlov,D,SJ,222.9,Wu-Letang Clan,Jesse,Wu-Letang Clan,Jesse,20,234,173.3,0.23,7.0,29.0,36.0,22.0,124.0,137.0,85.0,66.0,,,,,,58.0
Tomas Tatar,"LW,RW",NJ,222.7,Bettman's Babes,Cooper,,,,,,,20.0,28.0,48.0,30.0,153.0,65.0,30.0,82.0,,,,,,13.0
Brenden Dillon,D,NJ,222.6,,,Can’t Tuch This,Johnathan,22,262,174.1,0.02,2.0,21.0,23.0,76.0,83.0,198.0,108.0,82.0,,,,,,10.0
Colton Parayko,D,STL,222.3,,,Can’t Tuch This,Johnathan,18,214,170.5,0.04,4.0,23.0,27.0,30.0,133.0,115.0,144.0,79.0,,,,,,12.0
Charlie Coyle,C,CBJ,221.5,,,,,,,,,16.0,29.0,45.0,30.0,139.0,68.0,63.0,82.0,,,,,,12.0
Jonathan Huberdeau,"LW,RW",CGY,221.2,Bangers and Mash,conor,Bangers and Mash,conor,3,26,12.1,1.0,15.0,40.0,55.0,36.0,126.0,65.0,27.0,79.0,,,,,,85.0
Travis Hamonic,D,DET,220.95,BCs ringers,Bruce,,,,,,,6.0,15.0,21.0,71.0,136.0,109.0,143.0,75.0,,,,,,5.0
Jordan Staal,C,CAR,220.2,Wu-Letang Clan,Jesse,Wu-Letang Clan,Jesse,19,223,,,17.0,17.0,34.0,32.0,124.0,155.0,39.0,81.0,,,,,,11.0
Martin Fehervary,D,WSH,220.15,McAvoy AntiVirus,Ryan,Miller Time,Ross,18,211,171.8,0.16,6.0,10.0,16.0,31.0,91.0,217.0,128.0,67.0,,,,,,13.0
Filip Chytil,"C,RW",VAN,219.9,,,,,,,161.2,0.04,22.0,23.0,45.0,30.0,177.0,36.0,38.0,74.0,,,,,,22.0
Jordan Binnington,G,STL,219.4,,,DubJ,John,9,107,124.7,1.0,,,,,,,,,27.0,1632.0,0.8937568455640745,194.0,2.0,62.0
Carter Hart,G,PHI,219.0,Can’t Tuch This,Johnathan,,,,,162.1,0.95,,,,,,,,,22.0,1510.0,0.9069069069069069,155.0,2.0,63.0
Shayne Gostisbehere,D,CAR,219.0,Moritz with a side of seider,cam,Moritz with a side of seider,cam,16,184,167.0,0.32,13.0,28.0,41.0,32.0,155.0,46.0,89.0,75.0,,,,,,43.0
Jesperi Kotkaniemi,"C,LW",CAR,218.5,BCs ringers,Bruce,,,,,,,18.0,25.0,43.0,50.0,129.0,105.0,21.0,82.0,,,,,,13.0
Seth Jarvis,"LW,RW",CAR,218.2,,,McAvoy AntiVirus,Ryan,20,237,165.6,0.94,14.0,25.0,39.0,12.0,187.0,73.0,48.0,82.0,,,,,,27.0
Ryan Pulock,D,NYI,218.1,Dartmouth Mustard Tigers 🌭🐅,Cameron,Dartmouth Mustard Tigers 🌭🐅,Cameron,15,169,174.5,0.11,5.0,21.0,26.0,14.0,126.0,140.0,128.0,82.0,,,,,,21.0
T.J. Oshie,"C,RW",WSH,217.75,,,Moritz with a side of seider,cam,15,177,168.7,0.27,19.0,16.0,35.0,59.0,126.0,125.0,34.0,58.0,,,,,,28.0
Anthony Beauvillier,"LW,RW",WSH,217.6,Bettman's Babes,Cooper,,,,,,,18.0,22.0,40.0,24.0,176.0,78.0,30.0,82.0,,,,,,12.0
Ryan Graves,D,PIT,217.4,BCs ringers,Bruce,,,,,,,8.0,18.0,26.0,28.0,141.0,83.0,152.0,78.0,,,,,,18.0
Marcus Foligno,"LW,RW",MIN,217.25,,,Moritz with a side of seider,cam,12,136,170.3,0.14,7.0,14.0,21.0,97.0,83.0,237.0,40.0,65.0,,,,,,10.0
Ivan Provorov,D,CBJ,215.6,Bangers and Mash,conor,Bangers and Mash,conor,12,143,166.0,0.41,6.0,21.0,27.0,24.0,115.0,97.0,162.0,82.0,,,,,,29.0
Mason McTavish,"C,LW",ANA,215.2,,,Can’t Tuch This,Johnathan,15,171,169.2,0.06,17.0,26.0,43.0,44.0,161.0,55.0,37.0,80.0,,,,,,16.0
Ryan Hartman,"C,RW",MIN,215.1,Miller Time,Ross,Miller Time,Ross,8,91,160.9,0.57,15.0,22.0,37.0,90.0,149.0,62.0,48.0,59.0,,,,,,36.0
Ilya Samsonov,G,VGK,214.6,Bettman's Babes,Cooper,Bettman's Babes,Cooper,14,159,117.8,1.0,,,,,,,,,27.0,1088.0,0.918918918918919,96.0,4.0,76.0
Connor Murphy,D,CHI,214.25,,,,,,,,,7.0,6.0,13.0,69.0,85.0,165.0,160.0,80.0,,,,,,3.0
Robert Thomas,"C,RW",STL,213.5,McAvoy AntiVirus,Ryan,Moritz with a side of seider,cam,17,201,130.7,0.99,18.0,47.0,65.0,22.0,106.0,15.0,29.0,73.0,,,,,,55.0
Andreas Athanasiou,"LW,RW",CHI,213.3,,,,,,,,,20.0,20.0,40.0,34.0,175.0,43.0,44.0,81.0,,,,,,2.0
Filip Forsberg,LW,NSH,213.2,Wu-Letang Clan,Jesse,Wu-Letang Clan,Jesse,3,31,55.7,1.0,19.0,23.0,42.0,20.0,157.0,86.0,20.0,50.0,,,,,,79.0
Filip Gustavsson,G,MIN,212.4,Can’t Tuch This,Johnathan,,,,,,,,,,,,,,,22.0,1092.0,0.9309462915601023,81.0,3.0,70.0
Mattias Ekholm,D,EDM,212.0,DubJ,John,,,,,173.7,0.06,9.0,23.0,32.0,28.0,135.0,91.0,104.0,78.0,,,,,,43.0
Nick Schmaltz,"C,RW",UTA,211.8,Boats and Ahos,Mitchell,Bettman's Babes,Cooper,19,226,171.7,0.04,22.0,36.0,58.0,20.0,132.0,12.0,28.0,63.0,,,,,,35.0
Valeri Nichushkin,"LW,RW",COL,211.1,Bangers and Mash,conor,Bangers and Mash,conor,11,122,144.0,1.0,17.0,30.0,47.0,2.0,158.0,54.0,37.0,53.0,,,,,,84.0
Casey Mittelstadt,C,BOS,210.9,Moritz with a side of seider,cam,,,,,,,15.0,44.0,59.0,22.0,135.0,30.0,16.0,82.0,,,,,,32.0
Conor Garland,"LW,RW",VAN,210.35,,,Can’t Tuch This,Johnathan,16,190,174.5,0.17,17.0,29.0,46.0,31.0,167.0,47.0,20.0,81.0,,,,,,9.0
Cam Fowler,D,STL,210.3,Wu-Letang Clan,Jesse,,,,,175.3,0.03,10.0,38.0,48.0,14.0,130.0,18.0,104.0,82.0,,,,,,20.0
Ville Husso,G,ANA,210.2,Bangers and Mash,conor,Bangers and Mash,conor,20,239,127.3,1.0,,,,,,,,,26.0,1436.0,0.8958203368683718,167.0,4.0,62.0
Keegan Kolesar,"C,RW",VGK,210.2,,,Can’t Tuch This,Johnathan,24,286,,,8.0,10.0,18.0,68.0,63.0,279.0,31.0,74.0,,,,,,3.0
David Krejci,C,BOS,209.4,Bangers and Mash,conor,,,,,164.0,0.05,16.0,40.0,56.0,20.0,112.0,41.0,38.0,70.0,,,,,,26.0
Filip Hronek,D,VAN,209.1,Boats and Ahos,Mitchell,,,,,162.0,0.05,9.0,30.0,39.0,34.0,124.0,102.0,58.0,64.0,,,,,,32.0
Eetu Luostarinen,"C,LW",FLA,208.8,,,,,,,,,17.0,26.0,43.0,28.0,132.0,64.0,51.0,82.0,,,,,,5.0
Simon Benoit,D,TOR,208.4,,,,,,,,,3.0,7.0,10.0,60.0,82.0,216.0,128.0,78.0,,,,,,2.0
Rasmus Sandin,D,WSH,208.35,,,,,,,,,7.0,28.0,35.0,39.0,81.0,136.0,87.0,71.0,,,,,,31.0
Joel Farabee,"C,LW",CGY,207.65,McAvoy AntiVirus,Ryan,DubJ,John,23,275,,,15.0,24.0,39.0,41.0,145.0,71.0,45.0,82.0,,,,,,5.0
Kevin Shattenkirk,D,BOS,207.6,DubJ,John,,,,,,,4.0,23.0,27.0,56.0,145.0,79.0,115.0,75.0,,,,,,6.0
Marcus Pettersson,D,VAN,207.5,Hughes Can't Lose,Adam,,,,,,,1.0,23.0,24.0,58.0,96.0,133.0,131.0,68.0,,,,,,6.0
Mikey Anderson,D,LA,207.4,,,,,,,,,5.0,15.0,20.0,40.0,90.0,162.0,129.0,77.0,,,,,,9.0
Tristan Jarry,G,PIT,207.2,Hughes Can't Lose,Adam,Hughes Can't Lose,Adam,9,101,66.5,1.0,,,,,,,,,24.0,1286.0,0.9094766619519095,128.0,2.0,87.0
Rasmus Ristolainen,D,PHI,207.0,Wu-Letang Clan,Jesse,Wu-Letang Clan,Jesse,16,186,171.1,0.04,3.0,17.0,20.0,32.0,86.0,162.0,142.0,74.0,,,,,,8.0
Yakov Trenin,LW,MIN,206.55,,,,,,,,,12.0,12.0,24.0,47.0,140.0,167.0,30.0,77.0,,,,,,5.0
Colton Sissons,C,VGK,206.2,,,,,,,,,12.0,18.0,30.0,20.0,87.0,164.0,72.0,82.0,,,,,,5.0
Jordan Martinook,"LW,RW",CAR,205.85,,,,,,,,,13.0,21.0,34.0,61.0,162.0,81.0,31.0,82.0,,,,,,1.0
Shane Pinto,C,OTT,205.7,,,,,,,,,20.0,15.0,35.0,18.0,158.0,71.0,49.0,82.0,,,,,,5.0
Erik Cernak,D,TB,205.65,Miller Time,Ross,DubJ,John,18,206,,,2.0,14.0,16.0,53.0,87.0,209.0,100.0,70.0,,,,,,6.0
Jaden Schwartz,LW,SEA,205.3,DubJ,John,,,,,,,21.0,19.0,40.0,22.0,167.0,55.0,25.0,71.0,,,,,,4.0
Nick Jensen,D,OTT,205.1,,,,,,,,,5.0,24.0,29.0,18.0,109.0,107.0,128.0,77.0,,,,,,5.0
Samuel Girard,D,COL,204.8,McAvoy AntiVirus,Ryan,,,,,167.7,0.14,6.0,31.0,37.0,16.0,119.0,67.0,116.0,76.0,,,,,,37.0
Casey Cizikas,C,NYI,204.3,,,,,,,,,6.0,15.0,21.0,54.0,111.0,188.0,58.0,81.0,,,,,,2.0
Jeremy Lauzon,D,VGK,204.3,,,,,,,,,3.0,9.0,12.0,66.0,77.0,250.0,75.0,67.0,,,,,,6.0
Mason Marchment,"LW,RW",SEA,204.0,Wu-Letang Clan,Jesse,Wu-Letang Clan,Jesse,18,210,169.1,0.07,12.0,19.0,31.0,80.0,148.0,88.0,39.0,68.0,,,,,,11.0
Jamie Oleksiak,D,SEA,203.8,Miller Time,Ross,,,,,,,9.0,16.0,25.0,72.0,76.0,126.0,115.0,75.0,,,,,,3.0
Samuel Blais,"LW,RW",TOR,203.7,Bettman's Babes,Cooper,,,,,,,9.0,16.0,25.0,30.0,70.0,238.0,35.0,71.0,,,,,,28.0
Morgan Rielly,D,TOR,203.65,Miller Time,Ross,Miller Time,Ross,7,78,53.6,1.0,4.0,37.0,41.0,21.0,126.0,70.0,85.0,65.0,,,,,,89.0
Will Borgen,D,NYR,201.95,,,,,,,,,3.0,17.0,20.0,47.0,76.0,203.0,89.0,82.0,,,,,,1.0
J.J. Moser,D,TB,201.75,,,,,,,,,7.0,24.0,31.0,35.0,93.0,80.0,137.0,82.0,,,,,,8.0
John Gibson,G,DET,201.6,,,Miller Time,Ross,11,126,172.1,0.65,,,,,,,,,14.0,1783.0,0.8991427130610187,200.0,1.0,40.0
Sean Kuraly,C,BOS,201.2,,,,,,,,,11.0,9.0,20.0,68.0,100.0,187.0,46.0,71.0,,,,,,7.0
Dakota Joshua,"C,LW",TOR,201.2,Moritz with a side of seider,cam,,,,,,,11.0,12.0,23.0,60.0,71.0,222.0,30.0,79.0,,,,,,3.0
Mathew Barzal,"C,RW",NYI,200.7,Hughes Can't Lose,Adam,Hughes Can't Lose,Adam,16,188,157.7,0.47,14.0,37.0,51.0,22.0,139.0,25.0,34.0,58.0,,,,,,46.0
Mikael Granlund,"C,RW",ANA,200.6,Dartmouth Mustard Tigers 🌭🐅,Cameron,Dartmouth Mustard Tigers 🌭🐅,Cameron,23,265,165.6,0.03,10.0,31.0,41.0,20.0,121.0,78.0,60.0,79.0,,,,,,9.0
Miles Wood,LW,CBJ,200.4,,,,,,,,,13.0,14.0,27.0,76.0,167.0,100.0,19.0,76.0,,,,,,2.0
Marc-Andre Fleury,G,PIT,200.2,,,Bangers and Mash,conor,6,71,58.3,1.0,,,,,,,,,24.0,1241.0,0.9078273591806877,126.0,2.0,88.0
Nick Paul,"C,LW",TB,200.05,,,BCs ringers,Bruce,23,272,,,17.0,15.0,32.0,33.0,120.0,111.0,46.0,80.0,,,,,,12.0
Jake Sanderson,D,OTT,199.8,Can’t Tuch This,Johnathan,Boats and Ahos,Mitchell,17,204,151.2,0.93,4.0,28.0,32.0,12.0,132.0,43.0,147.0,77.0,,,,,,32.0
Evan Rodrigues,"C,LW,RW",FLA,199.5,McAvoy AntiVirus,Ryan,BCs ringers,Bruce,18,209,169.4,0.02,16.0,23.0,39.0,30.0,184.0,34.0,27.0,69.0,,,,,,32.0
Evander Kane,LW,VAN,199.25,McAvoy AntiVirus,Ryan,McAvoy AntiVirus,Ryan,3,28,61.3,1.0,16.0,12.0,28.0,53.0,146.0,124.0,15.0,41.0,,,,,,78.0
Esa Lindell,D,DAL,198.5,,,Moritz with a side of seider,cam,21,249,,,8.0,16.0,24.0,10.0,116.0,87.0,147.0,82.0,,,,,,12.0
Dylan DeMelo,D,WPG,198.5,,,,,,,,,6.0,21.0,27.0,50.0,93.0,120.0,102.0,75.0,,,,,,1.0
Jason Dickinson,"C,LW",CHI,198.4,,,,,,,,,9.0,21.0,30.0,28.0,114.0,112.0,80.0,78.0,,,,,,1.0
Trent Frederic,"C,LW",EDM,197.65,,,,,,,,,17.0,14.0,31.0,57.0,120.0,105.0,36.0,79.0,,,,,,3.0
Taylor Raddysh,"LW,RW",NYR,197.6,,,,,,,,,20.0,17.0,37.0,16.0,129.0,82.0,38.0,78.0,,,,,,3.0
