Player Name,Position,NHL Team,Fantasy Points,Current Team,Current Owner,Drafted Team,Drafted By,Draft Round,Draft Pick,ADP,Pct Drafted,Goals,Assists,Points,PIM,SOG,Hits,Blocks,Games Played,Wins,Saves,Save %,GA,Shutouts,Pct Owned
Esa Lindell,D,DAL,200.0,,,,,,,165.7,0.03,5.0,21.0,26.0,12.0,114.0,74.0,162.0,82.0,,,,,,7.0
Yakov Trenin,"C,LW",MIN,199.6,,,,,,,,,12.0,5.0,17.0,40.0,116.0,207.0,36.0,76.0,,,,,,1.0
Justin Faulk,D,STL,199.35,Faulk Around & Find Out,Johnathan,Faulk Around & Find Out,Johnathan,8,89,122.9,0.98,2.0,28.0,30.0,39.0,132.0,83.0,104.0,60.0,,,,,,51.0
Morgan Frost,C,CGY,199.3,,,,,,,,,13.0,28.0,41.0,22.0,135.0,57.0,55.0,71.0,,,,,,5.0
Jamie Oleksiak,D,SEA,199.25,,,,,,,,,2.0,13.0,15.0,37.0,108.0,110.0,177.0,82.0,,,,,,3.0
Stefan Noesen,"LW,RW",NJ,197.85,,,,,,,,,14.0,23.0,37.0,33.0,111.0,118.0,25.0,81.0,,,,,,3.0
Jordan Eberle,RW,SEA,197.65,Coke Harbour Kingpins,Connor,BCs ringers,Bruce,22,253,158.6,0.89,17.0,27.0,44.0,17.0,168.0,30.0,23.0,78.0,,,,,,30.0
Michael McCarron,RW,NSH,197.4,,,,,,,,,12.0,10.0,22.0,100.0,94.0,142.0,55.0,70.0,,,,,,2.0
Brendan Gallagher,RW,MTL,197.3,,,,,,,,,16.0,15.0,31.0,74.0,154.0,63.0,35.0,77.0,,,,,,1.0
Alexey Toropchenko,RW,STL,197.1,,,,,,,,,14.0,7.0,21.0,30.0,114.0,165.0,55.0,82.0,,,,,,1.0
Luke Kunin,C,FLA,196.95,,,,,,,,,11.0,7.0,18.0,83.0,98.0,165.0,60.0,77.0,,,,,,1.0
Anthony Mantha,RW,PIT,196.85,Bangers and Mash,conor,,,,,,,23.0,21.0,44.0,25.0,113.0,55.0,31.0,74.0,,,,,,9.0
Cam Fowler,D,STL,196.6,,,Bedard Me Home,cam,18,210,151.6,0.87,5.0,34.0,39.0,24.0,109.0,41.0,119.0,81.0,,,,,,32.0
Chandler Stephenson,"C,LW",SEA,196.25,Bedard Me Home,cam,Bedard Me Home,cam,20,234,159.6,0.15,16.0,35.0,51.0,25.0,97.0,43.0,40.0,75.0,,,,,,26.0
Luke Hughes,D,NJ,195.6,Faulk Around & Find Out,Johnathan,Faulk Around & Find Out,Johnathan,14,161,119.5,1.0,9.0,38.0,47.0,28.0,135.0,24.0,55.0,82.0,,,,,,71.0
Drew O'Connor,LW,VAN,195.4,,,,,,,,,16.0,17.0,33.0,20.0,160.0,53.0,58.0,79.0,,,,,,2.0
Danton Heinen,LW,PIT,195.2,,,,,,,,,17.0,19.0,36.0,28.0,119.0,83.0,46.0,74.0,,,,,,1.0
Bowen Byram,D,BUF,195.05,Faulk Around & Find Out,Johnathan,Bangers and Mash,conor,12,139,162.9,0.38,11.0,18.0,29.0,53.0,84.0,94.0,104.0,73.0,,,,,,33.0
Logan Thompson,G,WSH,194.8,The Eye Test,Eric,The Eye Test,Eric,14,167,155.0,0.96,,,,,,,,,25.0,1179.0,0.9083204930662557,119.0,1.0,70.0
Curtis Lazar,C,EDM,194.8,,,,,,,,,7.0,18.0,25.0,44.0,74.0,179.0,64.0,71.0,,,,,,1.0
Eetu Luostarinen,"C,LW",FLA,194.1,,,Miller Time,Ross,24,286,,,12.0,15.0,27.0,26.0,119.0,129.0,56.0,82.0,,,,,,1.0
Jacob Markstrom,G,NJ,193.6,Coke Harbour Kingpins,Connor,Coke Harbour Kingpins,Connor,11,124,132.6,0.96,,,,,,,,,23.0,1248.0,0.9050036258158085,131.0,2.0,69.0
Jack McBain,C,UTA,193.3,,,,,,,,,8.0,18.0,26.0,50.0,56.0,204.0,42.0,67.0,,,,,,3.0
Daniel Sprong,RW,NJ,192.3,,,,,,,172.0,0.02,18.0,25.0,43.0,22.0,160.0,32.0,15.0,76.0,,,,,,5.0
Nicolas Roy,"C,RW",TOR,191.85,,,,,,,,,13.0,28.0,41.0,29.0,112.0,77.0,35.0,70.0,,,,,,5.0
Reilly Smith,"LW,RW",VGK,191.5,Bedard Me Home,cam,The Eye Test,Eric,20,239,167.2,0.88,13.0,27.0,40.0,18.0,152.0,55.0,28.0,76.0,,,,,,20.0
Tomas Hertl,C,VGK,191.3,Coke Harbour Kingpins,Connor,DubJ,John,12,135,163.9,0.24,17.0,21.0,38.0,22.0,124.0,59.0,49.0,54.0,,,,,,51.0
Lars Eller,C,OTT,191.0,,,,,,,,,15.0,16.0,31.0,32.0,154.0,55.0,56.0,82.0,,,,,,2.0
Linus Ullmark,G,OTT,189.8,Faulk Around & Find Out,Johnathan,Faulk Around & Find Out,Johnathan,10,113,32.4,1.0,,,,,,,,,22.0,1104.0,0.9146644573322287,103.0,2.0,92.0
Darren Raddysh,D,TB,189.65,,,,,,,,,6.0,27.0,33.0,21.0,101.0,75.0,105.0,82.0,,,,,,3.0
Sam Lafferty,"C,RW",CHI,189.4,Dartmouth Mustard Tigers 🌭🐅,Cameron,,,,,,,13.0,11.0,24.0,32.0,78.0,191.0,32.0,79.0,,,,,,6.0
Ryan Donato,C,CHI,189.3,,,,,,,,,12.0,18.0,30.0,26.0,149.0,104.0,24.0,78.0,,,,,,1.0
Tristan Jarry,G,PIT,189.2,,,DubJ,John,10,111,99.0,1.0,,,,,,,,,19.0,1236.0,0.9028487947406866,133.0,6.0,62.0
Dmitry Orlov,D,SJ,189.0,,,DubJ,John,18,207,169.3,0.22,6.0,20.0,26.0,36.0,129.0,116.0,60.0,82.0,,,,,,18.0
Luke Evangelista,RW,NSH,188.5,,,,,,,,,16.0,23.0,39.0,18.0,172.0,30.0,23.0,80.0,,,,,,2.0
Ridly Greig,C,OTT,188.3,,,,,,,,,13.0,13.0,26.0,66.0,97.0,129.0,41.0,72.0,,,,,,2.0
Erik Cernak,D,TB,187.75,,,DubJ,John,22,255,,,2.0,11.0,13.0,63.0,53.0,198.0,109.0,69.0,,,,,,3.0
Patrick Kane,RW,DET,187.6,Bangers and Mash,conor,Bangers and Mash,conor,17,198,158.8,0.33,20.0,27.0,47.0,16.0,147.0,14.0,13.0,50.0,,,,,,67.0
Vladislav Namestnikov,"C,LW",WPG,187.05,,,,,,,,,11.0,26.0,37.0,37.0,95.0,92.0,45.0,78.0,,,,,,3.0
Ilya Lyubushkin,D,DAL,186.65,,,,,,,,,0.0,8.0,8.0,57.0,47.0,176.0,168.0,74.0,,,,,,2.0
Owen Power,D,BUF,186.2,Bedard Me Home,cam,BCs ringers,Bruce,17,204,162.6,0.4,6.0,27.0,33.0,28.0,108.0,45.0,115.0,76.0,,,,,,26.0
Brandon Carlo,D,TOR,186.1,,,,,,,163.7,0.06,4.0,10.0,14.0,42.0,79.0,140.0,140.0,76.0,,,,,,5.0
Brandon Saad,LW,VGK,185.8,,,,,,,,,26.0,16.0,42.0,20.0,144.0,17.0,16.0,82.0,,,,,,4.0
Matty Beniers,C,SEA,185.6,Coke Harbour Kingpins,Connor,Ryan is Aho,Mitchell,13,153,138.4,0.95,15.0,22.0,37.0,20.0,133.0,52.0,44.0,77.0,,,,,,30.0
Jake Walman,D,EDM,185.4,,,,,,,,,12.0,9.0,21.0,44.0,108.0,42.0,151.0,63.0,,,,,,13.0
Sam Carrick,C,NYR,185.1,,,,,,,,,10.0,6.0,16.0,102.0,92.0,167.0,35.0,77.0,,,,,,1.0
Jordan Martinook,LW,CAR,185.0,,,,,,,,,14.0,18.0,32.0,36.0,148.0,61.0,36.0,82.0,,,,,,1.0
Simon Benoit,D,TOR,185.0,Bettman's Babes,Cooper,,,,,,,1.0,4.0,5.0,56.0,52.0,246.0,102.0,64.0,,,,,,7.0
Nicolas Hague,D,NSH,184.35,,,,,,,,,2.0,10.0,12.0,43.0,105.0,153.0,111.0,73.0,,,,,,3.0
Alex Laferriere,RW,LA,184.3,,,,,,,,,12.0,11.0,23.0,46.0,147.0,113.0,27.0,81.0,,,,,,1.0
Jani Hakanpaa,D,TOR,184.25,,,Bettman's Babes,Cooper,24,284,171.5,0.04,2.0,10.0,12.0,33.0,56.0,196.0,123.0,64.0,,,,,,8.0
Martin Fehervary,D,WSH,184.2,,,McAvoy AntiVirus,Ryan,16,192,,,3.0,13.0,16.0,24.0,61.0,188.0,109.0,66.0,,,,,,7.0
Brandon Duhaime,"LW,RW",WSH,183.3,,,,,,,,,5.0,8.0,13.0,70.0,92.0,208.0,37.0,80.0,,,,,,1.0
Ryan McDonagh,D,TB,181.95,,,,,,,,,3.0,29.0,32.0,31.0,91.0,38.0,139.0,74.0,,,,,,7.0
Ondrej Palat,LW,NJ,181.85,,,,,,,,,11.0,20.0,31.0,37.0,108.0,92.0,49.0,71.0,,,,,,2.0
Alex Lyon,G,BUF,181.6,Bangers and Mash,conor,,,,,,,,,,,,,,,21.0,1198.0,0.9041509433962264,127.0,2.0,42.0
Ryan Pulock,D,NYI,181.2,The Eye Test,Eric,,,,,,,5.0,14.0,19.0,12.0,90.0,99.0,149.0,58.0,,,,,,14.0
Parker Kelly,LW,COL,181.1,,,,,,,,,8.0,10.0,18.0,30.0,86.0,171.0,67.0,80.0,,,,,,
J.J. Moser,D,TB,180.95,,,,,,,,,5.0,21.0,26.0,35.0,77.0,99.0,112.0,80.0,,,,,,3.0
Mikey Anderson,D,LA,180.9,,,,,,,,,2.0,16.0,18.0,18.0,89.0,128.0,129.0,74.0,,,,,,4.0
Connor McMichael,C,WSH,180.1,,,,,,,,,18.0,15.0,33.0,34.0,135.0,45.0,39.0,80.0,,,,,,4.0
Marcus Foligno,"LW,RW",MIN,178.75,,,Bedard Me Home,cam,21,247,,,10.0,12.0,22.0,59.0,56.0,179.0,40.0,55.0,,,,,,5.0
Cam Atkinson,RW,TB,178.15,,,Ryan is Aho,Mitchell,24,280,,,13.0,15.0,28.0,27.0,175.0,35.0,46.0,70.0,,,,,,3.0
Ryan Poehling,C,ANA,178.1,,,,,,,,,11.0,17.0,28.0,6.0,111.0,62.0,101.0,77.0,,,,,,1.0
Dmitry Kulikov,D,FLA,177.95,,,,,,,,,1.0,19.0,20.0,63.0,74.0,145.0,84.0,76.0,,,,,,1.0
Andrei Kuzmenko,"LW,RW",LA,177.8,Ryan is Aho,Mitchell,Bedard Me Home,cam,11,127,104.8,1.0,22.0,24.0,46.0,12.0,121.0,14.0,17.0,72.0,,,,,,64.0
Bobby McMann,"C,LW",TOR,177.2,,,,,,,,,15.0,9.0,24.0,52.0,118.0,117.0,18.0,56.0,,,,,,6.0
Jonas Brodin,D,MIN,177.0,,,,,,,,,7.0,20.0,27.0,16.0,117.0,21.0,142.0,62.0,,,,,,7.0
Pyotr Kochetkov,G,CAR,176.8,Bedard Me Home,cam,,,,,127.7,0.95,,,,,,,,,23.0,939.0,0.9107662463627546,92.0,4.0,58.0
Casey Cizikas,C,NYI,176.7,,,,,,,,,10.0,13.0,23.0,22.0,82.0,135.0,71.0,70.0,,,,,,1.0
Cody Ceci,D,LA,176.1,DubJ,John,,,,,,,5.0,20.0,25.0,14.0,97.0,91.0,106.0,79.0,,,,,,6.0
Dawson Mercer,"C,RW",NJ,176.05,,,Faulk Around & Find Out,Johnathan,16,185,154.2,0.93,20.0,13.0,33.0,29.0,134.0,30.0,43.0,82.0,,,,,,18.0
Thomas Chabot,D,OTT,174.5,DubJ,John,The Eye Test,Eric,11,122,135.1,0.99,9.0,21.0,30.0,22.0,118.0,44.0,88.0,51.0,,,,,,49.0
David Savard,D,MTL,174.4,,,,,,,,,6.0,18.0,24.0,24.0,54.0,69.0,163.0,60.0,,,,,,2.0
Cole Perfetti,"C,LW",WPG,174.4,Bangers and Mash,conor,,,,,,,19.0,19.0,38.0,12.0,142.0,26.0,23.0,71.0,,,,,,10.0
Barclay Goodrow,C,SJ,174.3,,,,,,,,,4.0,8.0,12.0,78.0,61.0,170.0,86.0,80.0,,,,,,1.0
Josh Norris,C,BUF,173.9,,,DubJ,John,17,202,167.5,0.08,16.0,14.0,30.0,22.0,115.0,86.0,30.0,50.0,,,,,,12.0
Tanner Jeannot,"LW,RW",BOS,172.55,McAvoy AntiVirus,Ryan,McAvoy AntiVirus,Ryan,11,121,167.6,0.09,7.0,7.0,14.0,75.0,59.0,211.0,27.0,55.0,,,,,,10.0
Vladislav Gavrikov,D,NYR,172.2,,,,,,,,,6.0,17.0,23.0,28.0,114.0,55.0,114.0,77.0,,,,,,2.0
Robby Fabbri,"C,LW",PIT,171.2,,,,,,,,,18.0,14.0,32.0,32.0,97.0,77.0,29.0,68.0,,,,,,1.0
James van Riemsdyk,LW,DET,171.2,Bangers and Mash,conor,,,,,,,11.0,27.0,38.0,20.0,142.0,34.0,22.0,71.0,,,,,,5.0
Filip Gustavsson,G,MIN,170.8,,,Bangers and Mash,conor,8,91,67.7,1.0,,,,,,,,,20.0,1154.0,0.8994544037412315,129.0,3.0,66.0
Kevin Bahl,D,CGY,170.3,,,,,,,,,1.0,10.0,11.0,82.0,63.0,151.0,103.0,82.0,,,,,,
Hampus Lindholm,D,BOS,169.95,Miller Time,Ross,BCs ringers,Bruce,15,180,117.2,1.0,3.0,23.0,26.0,63.0,99.0,49.0,100.0,73.0,,,,,,42.0
Thomas Novak,C,PIT,169.6,,,The Eye Test,Eric,24,287,,,18.0,27.0,45.0,8.0,113.0,5.0,31.0,71.0,,,,,,3.0
Luke Schenn,D,WPG,169.35,,,Bettman's Babes,Cooper,12,140,161.7,0.48,1.0,6.0,7.0,43.0,81.0,202.0,76.0,63.0,,,,,,13.0
Chris Tanev,D,TOR,169.2,,,,,,,,,2.0,17.0,19.0,24.0,56.0,45.0,207.0,75.0,,,,,,4.0
Nic Dowd,C,WSH,168.15,,,,,,,,,12.0,10.0,22.0,47.0,61.0,118.0,72.0,64.0,,,,,,1.0
Andreas Englund,D,NSH,168.05,,,,,,,,,1.0,9.0,10.0,81.0,41.0,189.0,87.0,82.0,,,,,,1.0
Sean Kuraly,C,BOS,167.8,,,,,,,,,9.0,9.0,18.0,40.0,92.0,156.0,34.0,62.0,,,,,,
Shea Theodore,D,VGK,167.3,Ryan is Aho,Mitchell,Ryan is Aho,Mitchell,12,136,142.4,0.99,5.0,37.0,42.0,6.0,105.0,9.0,78.0,47.0,,,,,,80.0
Joel Armia,RW,LA,167.1,,,,,,,,,17.0,8.0,25.0,34.0,139.0,49.0,41.0,66.0,,,,,,1.0
Michael Pezzetta,LW,TOR,166.95,,,,,,,,,3.0,9.0,12.0,59.0,42.0,242.0,29.0,61.0,,,,,,1.0
Nick Leddy,D,SJ,166.5,Bedard Me Home,cam,,,,,,,3.0,25.0,28.0,14.0,82.0,51.0,127.0,82.0,,,,,,1.0
Joe Veleno,C,MTL,165.85,,,,,,,,,12.0,16.0,28.0,25.0,86.0,108.0,35.0,80.0,,,,,,1.0
Joonas Korpisalo,G,BOS,165.8,,,Bettman's Babes,Cooper,15,173,93.1,1.0,,,,,,,,,21.0,1354.0,0.8896189224704336,168.0,0.0,50.0
Erik Gustafsson,D,DET,165.55,,,,,,,168.8,0.03,6.0,25.0,31.0,35.0,93.0,63.0,66.0,76.0,,,,,,9.0
Brandon Tanev,LW,UTA,164.95,,,McAvoy AntiVirus,Ryan,24,288,,,7.0,9.0,16.0,51.0,73.0,148.0,62.0,66.0,,,,,,1.0
Teddy Blueger,C,VAN,164.95,,,,,,,,,6.0,22.0,28.0,31.0,97.0,98.0,43.0,68.0,,,,,,2.0
Justin Danforth,RW,BUF,164.9,,,,,,,,,10.0,16.0,26.0,26.0,86.0,109.0,46.0,71.0,,,,,,
Alexandre Carrier,D,MTL,164.6,,,,,,,,,4.0,16.0,20.0,44.0,77.0,60.0,137.0,73.0,,,,,,1.0
Damon Severson,D,CBJ,164.15,,,Miller Time,Ross,21,243,,,9.0,19.0,28.0,51.0,88.0,45.0,83.0,67.0,,,,,,2.0
TJ Brodie,D,CHI,163.8,,,,,,,,,1.0,25.0,26.0,40.0,52.0,41.0,159.0,78.0,,,,,,2.0
Jimmy Vesey,LW,COL,163.6,,,,,,,,,13.0,13.0,26.0,20.0,116.0,90.0,28.0,80.0,,,,,,
Samuel Ersson,G,PHI,163.4,Miller Time,Ross,,,,,,,,,,,,,,,23.0,1072.0,0.8903654485049833,132.0,4.0,31.0
Michael Carcone,LW,UTA,163.35,,,,,,,,,21.0,8.0,29.0,35.0,111.0,56.0,22.0,74.0,,,,,,1.0
Ian Cole,D,UTA,163.25,,,,,,,,,2.0,9.0,11.0,61.0,61.0,83.0,166.0,78.0,,,,,,2.0
Andrew Copp,C,DET,162.7,,,,,,,,,13.0,20.0,33.0,26.0,109.0,33.0,51.0,79.0,,,,,,2.0
Nick Cousins,"C,LW",OTT,162.6,,,,,,,,,7.0,8.0,15.0,64.0,111.0,130.0,33.0,69.0,,,,,,1.0
Ryan Suter,D,STL,162.6,,,,,,,,,2.0,15.0,17.0,28.0,102.0,86.0,111.0,82.0,,,,,,1.0
Dylan Guenther,LW,UTA,162.3,Miller Time,Ross,,,,,,,18.0,17.0,35.0,14.0,121.0,32.0,24.0,45.0,,,,,,13.0
Alexandre Texier,"LW,RW",STL,162.3,,,,,,,,,12.0,18.0,30.0,38.0,109.0,57.0,36.0,78.0,,,,,,
Ryan Lindgren,D,SEA,162.0,,,,,,,,,3.0,14.0,17.0,36.0,73.0,114.0,103.0,76.0,,,,,,1.0
Tyler Johnson,C,BOS,161.9,DubJ,John,,,,,,,17.0,14.0,31.0,26.0,112.0,48.0,31.0,67.0,,,,,,1.0
Jesperi Kotkaniemi,C,CAR,161.8,,,,,,,,,12.0,15.0,27.0,36.0,128.0,56.0,33.0,79.0,,,,,,4.0
Jake Evans,C,MTL,161.8,,,,,,,,,7.0,21.0,28.0,24.0,81.0,86.0,65.0,82.0,,,,,,1.0
Henri Jokiharju,D,BOS,161.8,,,,,,,,,3.0,17.0,20.0,24.0,84.0,92.0,106.0,74.0,,,,,,1.0
Brendan Smith,D,CBJ,161.45,,,,,,,,,5.0,10.0,15.0,61.0,60.0,117.0,101.0,63.0,,,,,,2.0
T.J. Oshie,RW,WSH,161.4,,,DubJ,John,20,231,157.9,0.05,12.0,13.0,25.0,44.0,90.0,75.0,56.0,52.0,,,,,,8.0
Pavel Mintyukov,D,ANA,161.2,,,,,,,,,4.0,24.0,28.0,24.0,88.0,85.0,65.0,63.0,,,,,,13.0
Timothy Liljegren,D,SJ,161.0,Coke Harbour Kingpins,Connor,,,,,,,3.0,20.0,23.0,16.0,62.0,92.0,116.0,55.0,,,,,,13.0
Ilya Mikheyev,"LW,RW",CHI,160.4,,,,,,,,,11.0,20.0,31.0,4.0,147.0,49.0,20.0,78.0,,,,,,4.0
Michael Kesselring,D,BUF,159.9,,,,,,,,,5.0,16.0,21.0,66.0,76.0,106.0,59.0,65.0,,,,,,1.0
Gabriel Vilardi,"C,RW",WPG,159.5,Faulk Around & Find Out,Johnathan,Coke Harbour Kingpins,Connor,19,220,,,22.0,14.0,36.0,14.0,117.0,14.0,24.0,47.0,,,,,,23.0
Rasmus Sandin,D,WSH,159.0,,,Miller Time,Ross,13,147,166.9,0.46,3.0,20.0,23.0,24.0,79.0,75.0,106.0,68.0,,,,,,12.0
Kevin Hayes,C,PIT,158.8,,,,,,,169.5,0.02,13.0,16.0,29.0,12.0,153.0,42.0,17.0,79.0,,,,,,6.0
Alex Iafallo,"LW,RW",WPG,158.5,,,,,,,,,11.0,16.0,27.0,6.0,120.0,43.0,67.0,82.0,,,,,,3.0
Alexander Wennberg,C,SJ,157.9,,,,,,,,,10.0,20.0,30.0,14.0,90.0,46.0,75.0,79.0,,,,,,2.0
Trevor Lewis,C,LA,157.8,,,,,,,,,8.0,8.0,16.0,20.0,130.0,90.0,62.0,82.0,,,,,,
Morgan Barron,"C,LW",WPG,157.15,,,,,,,,,11.0,7.0,18.0,23.0,94.0,122.0,45.0,80.0,,,,,,
Sam Montembeault,G,MTL,157.0,,,,,,,183.0,0.14,,,,,,,,,16.0,1180.0,0.9028309104820199,127.0,0.0,20.0
Zach Bogosian,D,MIN,156.75,,,,,,,,,3.0,11.0,14.0,63.0,83.0,109.0,83.0,65.0,,,,,,
Ryan McLeod,C,BUF,156.5,,,,,,,,,12.0,18.0,30.0,10.0,106.0,65.0,34.0,81.0,,,,,,2.0
Vincent Desharnais,D,SJ,155.7,,,,,,,,,1.0,10.0,11.0,54.0,41.0,135.0,122.0,78.0,,,,,,3.0
Artturi Lehkonen,"LW,RW",COL,155.5,McAvoy AntiVirus,Ryan,Coke Harbour Kingpins,Connor,14,165,165.0,0.33,16.0,18.0,34.0,14.0,103.0,49.0,18.0,45.0,,,,,,46.0
Alex Vlasic,D,CHI,155.25,,,,,,,,,2.0,14.0,16.0,45.0,71.0,56.0,148.0,76.0,,,,,,1.0
Jaden Schwartz,"C,LW",SEA,155.0,Dartmouth Mustard Tigers 🌭🐅,Cameron,,,,,,,13.0,17.0,30.0,24.0,117.0,46.0,27.0,62.0,,,,,,5.0
Ryan Graves,D,PIT,154.9,,,Bettman's Babes,Cooper,20,236,165.8,0.05,3.0,11.0,14.0,30.0,77.0,72.0,142.0,70.0,,,,,,4.0
Mike Reilly,D,CAR,154.7,,,,,,,,,6.0,18.0,24.0,30.0,126.0,47.0,60.0,61.0,,,,,,1.0
Christian Fischer,RW,CBJ,154.4,,,,,,,,,5.0,14.0,19.0,36.0,86.0,138.0,32.0,79.0,,,,,,
Kyle Okposo,RW,BUF,154.1,,,,,,,,,12.0,10.0,22.0,34.0,114.0,75.0,35.0,67.0,,,,,,
Brett Leason,RW,MIN,152.9,,,,,,,,,11.0,11.0,22.0,14.0,91.0,80.0,65.0,68.0,,,,,,1.0
Nick Perbix,D,NSH,152.9,,,,,,,,,2.0,22.0,24.0,10.0,57.0,80.0,114.0,77.0,,,,,,
Jarred Tinordi,D,CGY,152.8,,,,,,,,,0.0,9.0,9.0,64.0,32.0,171.0,94.0,52.0,,,,,,1.0
Lukas Dostal,G,ANA,152.2,The Eye Test,Eric,,,,,,,,,,,,,,,14.0,1181.0,0.9015267175572519,129.0,1.0,14.0
Adin Hill,G,VGK,152.0,The Eye Test,Eric,The Eye Test,Eric,15,170,138.1,0.8,,,,,,,,,19.0,890.0,0.9090909090909091,89.0,2.0,71.0
Zach Whitecloud,D,VGK,152.0,McAvoy AntiVirus,Ryan,,,,,,,2.0,12.0,14.0,32.0,51.0,129.0,105.0,61.0,,,,,,1.0
Jan Rutta,D,SJ,151.7,,,,,,,,,5.0,14.0,19.0,38.0,69.0,69.0,110.0,69.0,,,,,,
Michael Amadio,C,OTT,151.6,,,,,,,,,14.0,13.0,27.0,16.0,117.0,48.0,34.0,73.0,,,,,,
Filip Zadina,RW,SJ,151.5,,,,,,,,,13.0,10.0,23.0,18.0,137.0,55.0,28.0,72.0,,,,,,
Ilya Samsonov,G,VGK,151.4,Bedard Me Home,cam,Bedard Me Home,cam,9,103,79.8,1.0,,,,,,,,,23.0,967.0,0.889604415823367,120.0,3.0,75.0
Connor Dewar,C,PIT,151.2,,,,,,,,,11.0,8.0,19.0,28.0,77.0,123.0,38.0,74.0,,,,,,
Adam Fantilli,C,CBJ,151.2,,,DubJ,John,16,183,160.8,0.21,12.0,15.0,27.0,16.0,115.0,63.0,25.0,49.0,,,,,,15.0
Marcus Johansson,LW,MIN,150.5,,,,,,,,,11.0,19.0,30.0,22.0,112.0,44.0,29.0,78.0,,,,,,2.0
Aaron Ekblad,D,FLA,149.3,,,DubJ,John,15,178,121.0,1.0,4.0,14.0,18.0,50.0,98.0,85.0,59.0,51.0,,,,,,49.0
Dylan Samberg,D,WPG,148.95,,,,,,,,,1.0,17.0,18.0,43.0,77.0,65.0,111.0,78.0,,,,,,
Kevin Shattenkirk,D,BOS,148.9,,,,,,,,,6.0,18.0,24.0,18.0,78.0,63.0,85.0,61.0,,,,,,1.0
Pius Suter,C,STL,148.8,Bettman's Babes,Cooper,,,,,,,14.0,15.0,29.0,16.0,105.0,54.0,23.0,67.0,,,,,,2.0
Alexander Holtz,RW,VGK,148.7,,,,,,,,,16.0,12.0,28.0,14.0,122.0,44.0,17.0,82.0,,,,,,1.0
Alex Newhook,C,MTL,148.3,,,,,,,,,15.0,19.0,34.0,18.0,85.0,36.0,31.0,55.0,,,,,,3.0
Mathieu Olivier,RW,CBJ,148.1,,,,,,,,,5.0,7.0,12.0,70.0,55.0,163.0,36.0,54.0,,,,,,
Yegor Chinakhov,RW,CBJ,147.9,,,,,,,,,16.0,13.0,29.0,6.0,110.0,43.0,28.0,53.0,,,,,,1.0
Noah Gregor,C,FLA,147.45,,,,,,,,,6.0,6.0,12.0,17.0,110.0,147.0,26.0,63.0,,,,,,
Zach Benson,LW,BUF,147.2,,,,,,,,,11.0,19.0,30.0,36.0,98.0,35.0,35.0,71.0,,,,,,2.0
Connor Zary,"C,RW",CGY,146.7,,,,,,,,,14.0,20.0,34.0,22.0,90.0,29.0,29.0,63.0,,,,,,3.0
Ryan Lomberg,LW,CGY,146.2,,,,,,,,,5.0,2.0,7.0,80.0,68.0,179.0,21.0,75.0,,,,,,
Brett Kulak,D,EDM,146.1,,,,,,,,,3.0,13.0,16.0,30.0,94.0,77.0,88.0,82.0,,,,,,3.0
Alec Martinez,D,CHI,145.9,,,,,,,,,4.0,13.0,17.0,6.0,72.0,29.0,165.0,55.0,,,,,,5.0
Jacob Bernard-Docker,D,DET,145.85,,,,,,,,,4.0,10.0,14.0,25.0,51.0,62.0,156.0,72.0,,,,,,
Erik Brannstrom,D,COL,145.6,,,,,,,,,3.0,17.0,20.0,36.0,77.0,46.0,111.0,76.0,,,,,,
Logan O'Connor,RW,COL,144.7,,,,,,,,,13.0,12.0,25.0,34.0,85.0,60.0,38.0,57.0,,,,,,3.0
Mackenzie Blackwood,G,COL,144.6,,,,,,,,,,,,,,,,,10.0,1243.0,0.8987707881417208,140.0,2.0,10.0
Aliaksei Protas,C,WSH,144.4,,,,,,,,,6.0,23.0,29.0,8.0,113.0,34.0,49.0,78.0,,,,,,
Kevin Stenlund,C,UTA,144.1,,,,,,,,,11.0,4.0,15.0,62.0,81.0,83.0,55.0,81.0,,,,,,
Jalen Chatfield,D,CAR,143.6,,,,,,,,,8.0,14.0,22.0,24.0,90.0,58.0,66.0,72.0,,,,,,1.0
Erik Johnson,D,COL,143.5,,,,,,,,,5.0,1.0,6.0,26.0,60.0,143.0,97.0,67.0,,,,,,
Calen Addison,D,NJ,142.6,,,,,,,,,1.0,16.0,17.0,72.0,93.0,48.0,83.0,72.0,,,,,,1.0
Nikita Okhotiuk,D,SJ,142.6,,,,,,,,,1.0,8.0,9.0,48.0,52.0,147.0,80.0,52.0,,,,,,
Jack Roslovic,"C,RW",EDM,142.6,,,,,,,,,9.0,22.0,31.0,16.0,117.0,28.0,24.0,59.0,,,,,,5.0
Alex Nedeljkovic,G,SJ,142.4,Ryan is Aho,Mitchell,,,,,,,,,,,,,,,18.0,937.0,0.9018286814244466,102.0,1.0,30.0
Justin Schultz,D,SEA,142.1,McAvoy AntiVirus,Ryan,,,,,,,7.0,19.0,26.0,22.0,100.0,26.0,68.0,70.0,,,,,,3.0
Jack Johnson,D,MIN,141.7,,,,,,,,,3.0,13.0,16.0,38.0,76.0,78.0,89.0,80.0,,,,,,
Pierre Engvall,LW,NYI,141.3,,,,,,,,,10.0,18.0,28.0,18.0,128.0,28.0,21.0,74.0,,,,,,
Zemgus Girgensons,LW,TB,141.25,,,,,,,,,8.0,6.0,14.0,21.0,73.0,141.0,36.0,63.0,,,,,,
