Player Name,Position,NHL Team,Fantasy Points,Current Team,Current Owner,Drafted Team,Drafted By,Draft Round,Draft Pick,ADP,Pct Drafted,Goals,Assists,Points,PIM,SOG,Hits,Blocks,Games Played,Wins,Saves,Save %,GA,Shutouts,Pct Owned
Matt Martin,LW,NYI,165.3,,,,,,,,,,,,,,,,,,,,,,2.0
Vasily Podkolzin,"LW,RW",EDM,165.3,Boats and Ahos,Mitchell,,,,,166.6,0.02,,,,,,,,,,,,,,5.0
Jonathan Toews,C,WPG,164.55,BCs ringers,Bruce,conor's Team,conor,11,148,161.5,0.52,,,,,,,,,,,,,,25.0
Rudolfs Balcers,"LW,RW",FLA,164.4,,,,,,,,,,,,,,,,,,,,,,
Ilya Samsonov,G,VGK,164.2,Goonsquad,Johnathan,Goonsquad,Johnathan,9,116,68.0,1.0,,,,,,,,,,,,,,74.0
Vladislav Namestnikov,"C,LW",WPG,164.05,Poppin’ Don’s Cherry,Devon,,,,,,,,,,,,,,,,,,,,1.0
Jakob Chychrun,D,WSH,163.95,,,Faulk You,Ross,5,59,88.6,1.0,,,,,,,,,,,,,,45.0
Justin Braun,D,PHI,163.4,,,,,,,,,,,,,,,,,,,,,,1.0
Alex Goligoski,D,MIN,163.3,Bert's Uzis,Jesse,Marner’s minions,cam,14,191,170.5,0.03,,,,,,,,,,,,,,18.0
Casey Cizikas,C,NYI,162.8,,,,,,,,,,,,,,,,,,,,,,1.0
Derek Forbort,D,VAN,162.8,,,,,,,,,,,,,,,,,,,,,,1.0
Logan Stanley,D,WPG,162.4,Poppin’ Don’s Cherry,Devon,,,,,,,,,,,,,,,,,,,,3.0
Brendan Gallagher,RW,MTL,162.25,,,DubJ,John,11,150,162.4,0.96,,,,,,,,,,,,,,26.0
Michael McLeod,C,NJ,161.8,,,,,,,,,,,,,,,,,,,,,,1.0
Dante Fabbro,D,CBJ,161.8,,,,,,,,,,,,,,,,,,,,,,1.0
Brett Kulak,D,EDM,161.45,,,,,,,,,,,,,,,,,,,,,,
Drew Doughty,D,LA,161.3,,,conor's Team,conor,7,92,102.5,1.0,,,,,,,,,,,,,,65.0
Marcus Pettersson,D,VAN,161.1,,,,,,,,,,,,,,,,,,,,,,1.0
Nick Foligno,"LW,RW",CHI,160.85,,,Motte's Fruit Snacks,Ryan,17,226,,,,,,,,,,,,,,,,1.0
Chad Ruhwedel,D,NYR,160.3,,,,,,,,,,,,,,,,,,,,,,
Samuel Girard,D,COL,159.6,Poppin’ Don’s Cherry,Devon,Poppin’ Don’s Cherry,Devon,13,180,129.1,1.0,,,,,,,,,,,,,,40.0
Matt Boldy,"LW,RW",MIN,159.5,DubJ,John,,,,,,,,,,,,,,,,,,,,27.0
Sam Carrick,"C,RW",NYR,159.45,,,,,,,,,,,,,,,,,,,,,,
Connor Brown,"LW,RW",NJ,159.3,,,Faulk You,Ross,17,227,165.8,0.03,,,,,,,,,,,,,,7.0
TJ Brodie,D,CHI,159.3,,,,,,,,,,,,,,,,,,,,,,4.0
Mike Reilly,D,CAR,159.2,Bert's Uzis,Jesse,Poppin’ Don’s Cherry,Devon,22,297,173.4,0.14,,,,,,,,,,,,,,5.0
Scott Mayfield,D,NYI,159.15,,,,,,,,,,,,,,,,,,,,,,1.0
Philipp Grubauer,G,SEA,159.0,,,Boats and Ahos,Mitchell,6,80,68.0,1.0,,,,,,,,,,,,,,58.0
Dryden Hunt,"LW,RW",CGY,158.6,,,,,,,,,,,,,,,,,,,,,,
Filip Zadina,"LW,RW",SJ,158.5,,,,,,,,,,,,,,,,,,,,,,2.0
Jonas Siegenthaler,D,NJ,157.9,,,,,,,,,,,,,,,,,,,,,,
Zack MacEwen,"C,RW",NJ,157.7,,,,,,,,,,,,,,,,,,,,,,
Alex Newhook,"C,LW",MTL,157.6,,,,,,,,,,,,,,,,,,,,,,3.0
Max Domi,"C,LW,RW",TOR,157.55,Bert's Uzis,Jesse,,,,,,,,,,,,,,,,,,,,6.0
Eetu Luostarinen,C,FLA,157.2,,,,,,,,,,,,,,,,,,,,,,1.0
John Marino,D,UTA,157.15,Poppin’ Don’s Cherry,Devon,,,,,,,,,,,,,,,,,,,,2.0
Brock McGinn,"LW,RW",ANA,156.7,,,,,,,,,,,,,,,,,,,,,,1.0
Josh Bailey,"LW,RW",OTT,156.3,,,Marner’s minions,cam,23,314,169.3,0.02,,,,,,,,,,,,,,3.0
Wayne Simmonds,"LW,RW",TOR,156.2,,,,,,,,,,,,,,,,,,,,,,1.0
Eric Robinson,"LW,RW",CAR,156.1,,,,,,,,,,,,,,,,,,,,,,
Erik Karlsson,D,PIT,155.5,Marner’s minions,cam,Marner’s minions,cam,16,219,155.8,0.83,,,,,,,,,,,,,,45.0
Kirby Dach,"C,RW",MTL,155.35,steve's Unrivaled Team,steve,steve's Unrivaled Team,steve,20,272,166.5,0.08,,,,,,,,,,,,,,9.0
Trent Frederic,"C,LW",EDM,154.65,,,,,,,,,,,,,,,,,,,,,,
Matt Grzelcyk,D,CHI,154.4,,,Boats and Ahos,Mitchell,17,229,158.2,0.81,,,,,,,,,,,,,,17.0
Sam Gagner,"LW,RW",CAR,154.2,,,,,,,,,,,,,,,,,,,,,,
Ryan Lomberg,LW,CGY,154.0,Dartmouth Mustard Tigers 🌭🐅,Cameron,,,,,,,,,,,,,,,,,,,,1.0
Dylan DeMelo,D,WPG,153.6,,,,,,,,,,,,,,,,,,,,,,4.0
Scott Wedgewood,G,COL,153.6,BCs ringers,Bruce,,,,,,,,,,,,,,,,,,,,11.0
Tyler Motte,"LW,RW",FLA,152.9,,,Motte's Fruit Snacks,Ryan,23,310,,,,,,,,,,,,,,,,1.0
Philip Tomasino,"C,RW",PIT,152.7,,,,,,,,,,,,,,,,,,,,,,1.0
Jordan Binnington,G,STL,152.6,Bettman's Babes,Cooper,Faulk You,Ross,6,82,85.0,1.0,,,,,,,,,,,,,,66.0
Teddy Blueger,"C,LW",VAN,152.3,,,,,,,,,,,,,,,,,,,,,,1.0
Jack Eichel,C,VGK,151.7,conor's Team,conor,DubJ,John,10,131,90.0,1.0,,,,,,,,,,,,,,86.0
Christian Dvorak,"C,LW",PHI,151.4,,,Faulk You,Ross,21,283,168.9,0.03,,,,,,,,,,,,,,8.0
David Kampf,"C,RW",TOR,151.2,,,,,,,,,,,,,,,,,,,,,,2.0
Owen Tippett,RW,PHI,151.0,,,,,,,,,,,,,,,,,,,,,,1.0
Jan Rutta,D,SJ,150.75,,,,,,,,,,,,,,,,,,,,,,1.0
Michael Raffl,"C,LW",DAL,150.6,,,,,,,,,,,,,,,,,,,,,,
Nikita Zaitsev,D,CHI,149.4,,,Faulk You,Ross,20,278,,,,,,,,,,,,,,,,1.0
Connor Clifton,D,PIT,149.2,,,,,,,,,,,,,,,,,,,,,,
Taylor Raddysh,"LW,RW",NYR,148.7,,,,,,,,,,,,,,,,,,,,,,1.0
Brian Boyle,"C,LW",PIT,148.15,,,,,,,,,,,,,,,,,,,,,,
Kevin Hayes,C,PIT,148.1,Faulk You,Ross,DubJ,John,21,290,,,,,,,,,,,,,,,,9.0
Robert Hagg,D,VGK,147.35,,,,,,,,,,,,,,,,,,,,,,1.0
Jesperi Kotkaniemi,"C,LW",CAR,147.25,,,Bettman's Babes,Cooper,19,263,165.3,0.02,,,,,,,,,,,,,,3.0
Zack Kassian,RW,ARI,146.95,,,Marner’s minions,cam,22,303,,,,,,,,,,,,,,,,3.0
Isac Lundestrom,"C,LW",CBJ,146.4,steve's Unrivaled Team,steve,,,,,,,,,,,,,,,,,,,,3.0
Timothy Liljegren,D,SJ,144.9,,,,,,,,,,,,,,,,,,,,,,1.0
Jake Bean,D,CGY,144.3,,,,,,,,,,,,,,,,,,,,,,1.0
Nico Sturm,"C,LW",MIN,144.1,,,,,,,,,,,,,,,,,,,,,,
Ondrej Kase,RW,CAR,143.5,,,,,,,,,,,,,,,,,,,,,,2.0
Cal Petersen,G,MIN,143.4,steve's Unrivaled Team,steve,Poppin’ Don’s Cherry,Devon,15,208,167.1,0.75,,,,,,,,,,,,,,38.0
Nicolas Hague,D,NSH,142.7,,,Bert's Uzis,Jesse,21,287,,,,,,,,,,,,,,,,4.0
T.J. Oshie,"C,RW",WSH,142.7,steve's Unrivaled Team,steve,steve's Unrivaled Team,steve,8,104,89.0,1.0,,,,,,,,,,,,,,58.0
Barrett Hayton,"C,LW",UTA,142.6,,,,,,,,,,,,,,,,,,,,,,1.0
Rem Pitlick,"C,LW,RW",EDM,142.2,,,,,,,,,,,,,,,,,,,,,,1.0
Niko Mikkola,D,FLA,141.95,,,,,,,,,,,,,,,,,,,,,,
Kaapo Kahkonen,G,MTL,141.6,Poppin’ Don’s Cherry,Devon,,,,,160.7,0.73,,,,,,,,,,,,,,28.0
Justin Schultz,D,SEA,141.6,,,Boats and Ahos,Mitchell,24,332,167.2,0.28,,,,,,,,,,,,,,9.0
Chris Wideman,D,MTL,141.15,,,,,,,,,,,,,,,,,,,,,,1.0
Spencer Knight,G,CHI,141.0,,,Bettman's Babes,Cooper,12,158,84.4,1.0,,,,,,,,,,,,,,62.0
Mike Smith,G,EDM,140.0,Bettman's Babes,Cooper,Marner’s minions,cam,10,135,132.8,0.76,,,,,,,,,,,,,,65.0
Marc Staal,D,PHI,140.0,,,,,,,,,,,,,,,,,,,,,,
Carl Grundstrom,"LW,RW",SJ,139.9,,,,,,,,,,,,,,,,,,,,,,
Brendan Lemieux,LW,CAR,139.85,,,,,,,,,,,,,,,,,,,,,,1.0
Nick Cousins,"LW,RW",OTT,139.55,,,,,,,,,,,,,,,,,,,,,,
Daniel Sprong,"LW,RW",NJ,139.2,,,,,,,,,,,,,,,,,,,,,,2.0
Sonny Milano,"LW,RW",WSH,138.9,,,,,,,,,,,,,,,,,,,,,,3.0
Sean Monahan,C,CBJ,137.6,steve's Unrivaled Team,steve,steve's Unrivaled Team,steve,16,216,182.7,0.32,,,,,,,,,,,,,,15.0
Sam Lafferty,"C,RW",CHI,137.45,,,,,,,,,,,,,,,,,,,,,,
Alex Chiasson,RW,DET,136.6,,,,,,,,,,,,,,,,,,,,,,2.0
Trevor van Riemsdyk,D,WSH,136.6,,,,,,,,,,,,,,,,,,,,,,
Jon Merrill,D,MIN,136.3,,,,,,,,,,,,,,,,,,,,,,
Marco Scandella,D,STL,136.3,,,,,,,,,,,,,,,,,,,,,,1.0
Evgeny Svechnikov,"LW,RW",SJ,136.1,,,,,,,,,,,,,,,,,,,,,,2.0
Calle Jarnkrok,"C,LW,RW",TOR,135.9,,,,,,,,,,,,,,,,,,,,,,1.0
Blake Lizotte,C,PIT,135.8,,,,,,,,,,,,,,,,,,,,,,
Pierre-Edouard Bellemare,"C,LW",COL,135.35,,,,,,,,,,,,,,,,,,,,,,1.0
Marcus Johansson,"LW,RW",MIN,135.2,,,,,,,,,,,,,,,,,,,,,,1.0
Ryan Carpenter,"C,RW",ANA,134.8,,,,,,,,,,,,,,,,,,,,,,
Matt Nieto,"LW,RW",PIT,134.75,,,,,,,,,,,,,,,,,,,,,,
Duncan Keith,D,EDM,134.5,,,BCs ringers,Bruce,19,266,167.7,0.07,,,,,,,,,,,,,,5.0
Rasmus Asplund,"C,LW,RW",FLA,134.1,,,,,,,,,,,,,,,,,,,,,,1.0
Darren Helm,"C,LW,RW",COL,134.1,,,,,,,,,,,,,,,,,,,,,,
Robert Bortuzzo,D,UTA,134.0,,,,,,,,,,,,,,,,,,,,,,
Tyler Ennis,"LW,RW",OTT,133.2,,,,,,,,,,,,,,,,,,,,,,1.0
Michael Pezzetta,LW,TOR,132.45,,,,,,,,,,,,,,,,,,,,,,
Henri Jokiharju,D,BOS,132.4,,,,,,,,,,,,,,,,,,,,,,1.0
Tyson Jost,"C,LW",NSH,132.1,,,,,,,,,,,,,,,,,,,,,,
Zemgus Girgensons,"C,LW,RW",TB,131.95,,,,,,,,,,,,,,,,,,,,,,1.0
Joe Veleno,"C,LW",MTL,131.9,,,,,,,,,,,,,,,,,,,,,,1.0
Michael McCarron,"C,RW",NSH,131.7,,,,,,,,,,,,,,,,,,,,,,1.0
Joel Armia,"LW,RW",LA,131.1,,,,,,,,,,,,,,,,,,,,,,1.0
Jake Muzzin,D,TOR,131.0,,,BCs ringers,Bruce,12,155,155.5,0.8,,,,,,,,,,,,,,21.0
Patrik Nemeth,D,ARI,130.6,,,,,,,,,,,,,,,,,,,,,,
Jimmy Vesey,"LW,RW",COL,130.6,,,,,,,,,,,,,,,,,,,,,,
Colin Blackwell,"C,LW,RW",DAL,130.3,,,,,,,,,,,,,,,,,,,,,,
Mason Appleton,"C,RW",DET,130.3,,,,,,,,,,,,,,,,,,,,,,3.0
Riley Stillman,D,EDM,130.2,,,,,,,,,,,,,,,,,,,,,,
Filip Chytil,"C,RW",VAN,129.9,,,,,,,,,,,,,,,,,,,,,,1.0
Parker Kelly,"C,LW,RW",COL,129.6,,,,,,,,,,,,,,,,,,,,,,
Max Comtois,"LW,RW",VGK,129.5,,,Motte's Fruit Snacks,Ryan,13,170,171.2,0.04,,,,,,,,,,,,,,4.0
Jason Spezza,"C,RW",TOR,129.3,,,,,,,,,,,,,,,,,,,,,,2.0
Jake Allen,G,NJ,129.2,,,,,,,134.6,0.46,,,,,,,,,,,,,,20.0
Oskar Sundqvist,"C,RW",STL,128.85,,,,,,,,,,,,,,,,,,,,,,
Alexander Radulov,"LW,RW",DAL,128.7,,,Marner’s minions,cam,8,107,87.6,1.0,,,,,,,,,,,,,,33.0
Ty Smith,D,CAR,128.5,,,Goonsquad,Johnathan,19,256,141.3,0.81,,,,,,,,,,,,,,16.0
Alex Galchenyuk,"C,LW",COL,128.0,,,steve's Unrivaled Team,steve,21,289,,,,,,,,,,,,,,,,2.0
Nils Hoglander,"LW,RW",VAN,127.6,,,Poppin’ Don’s Cherry,Devon,20,269,165.8,0.06,,,,,,,,,,,,,,5.0
Martin Jones,G,TOR,127.4,,,,,,,,,,,,,,,,,,,,,,8.0
Semyon Varlamov,G,NYI,127.2,,,BCs ringers,Bruce,5,70,50.2,1.0,,,,,,,,,,,,,,64.0
Kieffer Bellows,"LW,RW",NSH,127.15,,,,,,,,,,,,,,,,,,,,,,
Travis Hamonic,D,DET,126.7,,,,,,,,,,,,,,,,,,,,,,1.0
Nick Leddy,D,SJ,126.5,,,conor's Team,conor,19,260,167.2,0.02,,,,,,,,,,,,,,3.0
Anthony Stolarz,G,TOR,126.4,,,,,,,,,,,,,,,,,,,,,,10.0
Tomas Nosek,"C,LW",FLA,126.2,,,,,,,,,,,,,,,,,,,,,,
Dylan Coghlan,D,VGK,125.9,,,,,,,,,,,,,,,,,,,,,,
Morgan Geekie,C,BOS,125.5,,,,,,,,,,,,,,,,,,,,,,2.0
Andrew Cogliano,LW,COL,125.0,,,,,,,,,,,,,,,,,,,,,,
Nicolas Meloche,D,SJ,124.95,,,,,,,,,,,,,,,,,,,,,,1.0
Jakob Silfverberg,RW,ANA,124.9,,,conor's Team,conor,21,288,,,,,,,,,,,,,,,,2.0
Mikey Anderson,D,LA,124.0,,,,,,,,,,,,,,,,,,,,,,1.0
Craig Anderson,G,BUF,123.6,Marner’s minions,cam,,,,,,,,,,,,,,,,,,,,11.0
Juho Lammikko,"C,LW",NJ,122.9,,,,,,,,,,,,,,,,,,,,,,
Alexander Edler,D,LA,121.5,,,conor's Team,conor,12,161,,,,,,,,,,,,,,,,2.0
Vincent Hinostroza,"C,LW,RW",MIN,121.0,,,,,,,,,,,,,,,,,,,,,,
Jonathan Dahlen,"C,LW,RW",SJ,121.0,,,,,,,,,,,,,,,,,,,,,,1.0
Jason Zucker,"LW,RW",BUF,120.95,,,McJesus Take the Wheel,Andrew,21,281,,,,,,,,,,,,,,,,3.0
Jaden Schwartz,LW,SEA,119.9,,,Boats and Ahos,Mitchell,14,192,184.2,0.33,,,,,,,,,,,,,,12.0
Mattias Janmark,"C,LW,RW",EDM,118.65,,,,,,,,,,,,,,,,,,,,,,
Marc-Edouard Vlasic,D,SJ,118.3,,,,,,,,,,,,,,,,,,,,,,
Antti Raanta,G,CAR,117.8,Boats and Ahos,Mitchell,,,,,,,,,,,,,,,,,,,,33.0
Simon Benoit,D,TOR,117.3,,,,,,,,,,,,,,,,,,,,,,
Anthony Mantha,"LW,RW",PIT,116.9,Bettman's Babes,Cooper,Bettman's Babes,Cooper,14,186,160.8,0.99,,,,,,,,,,,,,,27.0
Connor McMichael,"C,LW",WSH,116.7,,,,,,,,,,,,,,,,,,,,,,1.0
Dominik Simon,"LW,RW",ANA,116.7,,,,,,,,,,,,,,,,,,,,,,
Mark Stone,RW,VGK,116.6,Faulk You,Ross,conor's Team,conor,3,36,42.3,1.0,,,,,,,,,,,,,,72.0
Ben Hutton,D,VGK,116.6,,,,,,,,,,,,,,,,,,,,,,
Casey DeSmith,G,DAL,116.6,Motte's Fruit Snacks,Ryan,,,,,162.7,0.02,,,,,,,,,,,,,,30.0
Caleb Jones,D,PIT,116.3,,,,,,,,,,,,,,,,,,,,,,
Jack Johnson,D,MIN,115.9,,,,,,,,,,,,,,,,,,,,,,
Jason Dickinson,"C,LW",CHI,115.75,,,,,,,,,,,,,,,,,,,,,,
Matthew Benning,D,TOR,115.75,,,,,,,,,,,,,,,,,,,,,,
Nick Bjugstad,"C,RW",STL,115.6,,,,,,,,,,,,,,,,,,,,,,
Zach Bogosian,D,MIN,115.45,,,,,,,,,,,,,,,,,,,,,,
Alexandar Georgiev,G,BUF,115.4,,,,,,,164.1,0.03,,,,,,,,,,,,,,18.0
Kevin Rooney,"C,LW",UTA,115.3,,,,,,,,,,,,,,,,,,,,,,
Derek Ryan,"C,RW",EDM,115.2,,,,,,,,,,,,,,,,,,,,,,
Ethan Bear,D,NYI,115.2,,,,,,,,,,,,,,,,,,,,,,1.0
Erik Gustafsson,D,DET,114.1,,,,,,,,,,,,,,,,,,,,,,
Boris Katchouk,LW,TB,113.15,,,,,,,,,,,,,,,,,,,,,,
Adam Boqvist,D,NYI,112.8,,,,,,,171.5,0.03,,,,,,,,,,,,,,5.0
Johan Larsson,"C,LW",WSH,112.6,,,,,,,,,,,,,,,,,,,,,,1.0
Justin Danforth,"C,RW",BUF,112.1,,,,,,,,,,,,,,,,,,,,,,
Keith Yandle,D,PHI,112.1,,,Motte's Fruit Snacks,Ryan,20,279,163.4,0.58,,,,,,,,,,,,,,12.0
Joonas Donskoi,"LW,RW",SEA,111.9,,,conor's Team,conor,24,329,166.2,0.03,,,,,,,,,,,,,,4.0
Danny DeKeyser,D,DET,111.7,,,,,,,,,,,,,,,,,,,,,,
Pavel Francouz,G,COL,111.4,,,,,,,168.4,0.07,,,,,,,,,,,,,,33.0
Andy Greene,D,NYI,111.3,,,,,,,,,,,,,,,,,,,,,,
Joshua Brown,D,EDM,111.25,,,,,,,,,,,,,,,,,,,,,,
Nicklas Backstrom,C,WSH,111.0,Boats and Ahos,Mitchell,Boats and Ahos,Mitchell,12,164,106.6,1.0,,,,,,,,,,,,,,60.0
Brandon Tanev,"LW,RW",UTA,110.65,,,Poppin’ Don’s Cherry,Devon,11,152,165.3,0.15,,,,,,,,,,,,,,10.0
Derek Stepan,"C,RW",CAR,110.5,,,,,,,,,,,,,,,,,,,,,,
Derick Brassard,"C,LW",OTT,110.0,,,,,,,,,,,,,,,,,,,,,,1.0
Jordan Martinook,"C,LW,RW",CAR,109.9,,,,,,,,,,,,,,,,,,,,,,
Philipp Kurashev,"C,LW,RW",SJ,109.8,,,,,,,,,,,,,,,,,,,,,,
Erik Brannstrom,D,COL,109.1,,,,,,,,,,,,,,,,,,,,,,1.0
Kyle Burroughs,D,LA,108.75,,,,,,,,,,,,,,,,,,,,,,
MacKenzie Entwistle,"C,RW",FLA,108.75,,,,,,,,,,,,,,,,,,,,,,
Liam O'Brien,"C,LW,RW",UTA,108.5,,,,,,,,,,,,,,,,,,,,,,
Olli Maatta,D,UTA,108.3,,,,,,,,,,,,,,,,,,,,,,
John Hayden,"LW,RW",SEA,108.2,,,,,,,,,,,,,,,,,,,,,,
Ryan Poehling,"C,LW",ANA,108.1,,,,,,,,,,,,,,,,,,,,,,
Ryan McLeod,"C,LW",BUF,108.0,,,,,,,,,,,,,,,,,,,,,,
Dominic Toninato,"C,LW",CHI,107.7,,,,,,,,,,,,,,,,,,,,,,1.0
Adam Gaudette,"C,LW,RW",SJ,107.65,,,,,,,,,,,,,,,,,,,,,,
Givani Smith,"LW,RW",CAR,107.4,,,,,,,,,,,,,,,,,,,,,,
Rasmus Sandin,D,WSH,107.2,steve's Unrivaled Team,steve,,,,,,,,,,,,,,,,,,,,3.0
Mark Pysyk,"RW,D",ANA,107.0,,,,,,,,,,,,,,,,,,,,,,
Jesper Boqvist,"C,LW,RW",FLA,106.9,,,,,,,,,,,,,,,,,,,,,,
Brett Howden,"C,LW",VGK,106.8,,,,,,,,,,,,,,,,,,,,,,
Andrew Ladd,"LW,RW",ARI,105.95,,,,,,,,,,,,,,,,,,,,,,
Mattias Samuelsson,D,BUF,105.6,,,,,,,,,,,,,,,,,,,,,,1.0
Sam Montembeault,G,MTL,105.4,,,,,,,,,,,,,,,,,,,,,,6.0
Yegor Chinakhov,"LW,RW",CBJ,104.6,,,,,,,,,,,,,,,,,,,,,,
Christian Fischer,"C,RW",CBJ,104.1,,,McJesus Take the Wheel,Andrew,24,336,,,,,,,,,,,,,,,,
Dustin Tokarski,G,CAR,103.8,,,,,,,,,,,,,,,,,,,,,,7.0
Morgan Frost,"C,LW",CGY,103.7,,,,,,,,,,,,,,,,,,,,,,1.0
Kurtis MacDermid,"LW,D",OTT,103.45,,,,,,,,,,,,,,,,,,,,,,
Gustav Lindstrom,D,ANA,103.3,,,,,,,,,,,,,,,,,,,,,,
Jaycob Megna,D,VGK,103.2,,,,,,,,,,,,,,,,,,,,,,
Chris Tierney,"C,LW",NJ,103.1,,,,,,,,,,,,,,,,,,,,,,1.0
Cal Foote,D,NJ,102.85,,,,,,,,,,,,,,,,,,,,,,
Jake Walman,D,EDM,102.3,,,,,,,,,,,,,,,,,,,,,,
Sam Steel,"C,LW",DAL,102.0,,,,,,,,,,,,,,,,,,,,,,
Antoine Roussel,LW,ARI,101.55,,,,,,,,,,,,,,,,,,,,,,
Jacob Peterson,"C,LW",SJ,101.0,,,,,,,,,,,,,,,,,,,,,,
Steven Lorentz,"C,LW,RW",TOR,100.0,,,,,,,,,,,,,,,,,,,,,,
Dylan Gambrell,"C,RW",NSH,100.0,,,,,,,,,,,,,,,,,,,,,,
Michael Amadio,"C,RW",OTT,99.55,,,,,,,,,,,,,,,,,,,,,,
Patrick Brown,"C,RW",BOS,99.55,,,,,,,,,,,,,,,,,,,,,,
Brendan Smith,"RW,D",CBJ,99.4,,,,,,,,,,,,,,,,,,,,,,
Dan Vladar,G,PHI,98.2,,,,,,,,,,,,,,,,,,,,,,10.0
Braden Holtby,G,DAL,96.8,,,,,,,160.0,0.08,,,,,,,,,,,,,,17.0
Brad Hunt,D,WSH,94.8,,,,,,,,,,,,,,,,,,,,,,
Gerry Mayhew,"LW,RW",FLA,94.3,,,,,,,,,,,,,,,,,,,,,,
Will Borgen,D,NYR,93.4,,,,,,,,,,,,,,,,,,,,,,2.0
Bowen Byram,D,BUF,93.2,Goonsquad,Johnathan,,,,,169.5,0.13,,,,,,,,,,,,,,23.0
Jacob Bryson,D,BUF,92.4,,,,,,,,,,,,,,,,,,,,,,
Adin Hill,G,VGK,92.4,,,,,,,168.5,0.09,,,,,,,,,,,,,,12.0
Peyton Krebs,"C,LW",BUF,92.1,,,,,,,,,,,,,,,,,,,,,,1.0
Jonathan Drouin,"C,LW",NYI,91.75,,,Poppin’ Don’s Cherry,Devon,23,320,,,,,,,,,,,,,,,,4.0
Jeffrey Viel,"LW,RW",BOS,91.5,,,,,,,,,,,,,,,,,,,,,,
Kevin Lankinen,G,VAN,91.4,,,Goonsquad,Johnathan,15,200,107.5,0.98,,,,,,,,,,,,,,35.0
Julien Gauthier,RW,NYI,91.4,,,,,,,,,,,,,,,,,,,,,,
Colin Miller,D,WPG,91.25,,,,,,,,,,,,,,,,,,,,,,1.0
Jansen Harkins,"LW,RW",ANA,91.15,,,,,,,,,,,,,,,,,,,,,,1.0
Sean Couturier,C,PHI,91.1,,,DubJ,John,9,122,140.9,0.99,,,,,,,,,,,,,,31.0
Loui Eriksson,"LW,RW",ARI,90.9,,,,,,,,,,,,,,,,,,,,,,
Jakub Vrana,LW,NSH,90.2,conor's Team,conor,Boats and Ahos,Mitchell,23,313,171.9,0.51,,,,,,,,,,,,,,21.0
Eric Comrie,G,WPG,90.2,,,,,,,,,,,,,,,,,,,,,,15.0
Janne Kuokkanen,"LW,RW",NJ,90.1,,,,,,,,,,,,,,,,,,,,,,
Rasmus Kupari,"C,RW",WPG,89.9,,,,,,,,,,,,,,,,,,,,,,
Joel Kiviranta,"LW,RW",COL,89.1,,,,,,,,,,,,,,,,,,,,,,
Casey Mittelstadt,"C,RW",BOS,89.0,Marner’s minions,cam,,,,,,,,,,,,,,,,,,,,2.0
J.J. Moser,D,TB,88.8,,,,,,,,,,,,,,,,,,,,,,
Reese Johnson,"C,RW",TOR,88.6,,,,,,,,,,,,,,,,,,,,,,1.0
Matthew Highmore,"LW,RW",NYI,88.5,,,,,,,,,,,,,,,,,,,,,,
Maxim Mamin,"C,LW,RW",FLA,88.25,,,,,,,,,,,,,,,,,,,,,,
Karson Kuhlman,"C,LW,RW",NYI,88.1,,,,,,,,,,,,,,,,,,,,,,2.0
Thomas Greiss,G,STL,88.0,,,,,,,,,,,,,,,,,,,,,,5.0
Logan Thompson,G,WSH,88.0,,,,,,,,,,,,,,,,,,,,,,20.0
Cody Eakin,C,CGY,87.9,,,,,,,,,,,,,,,,,,,,,,
Alexandre Texier,"C,LW,RW",STL,87.6,,,,,,,,,,,,,,,,,,,,,,2.0
Jonah Gadjovich,"LW,RW",FLA,87.1,,,,,,,,,,,,,,,,,,,,,,
Chris Driedger,G,FLA,86.8,DubJ,John,,,,,170.4,0.67,,,,,,,,,,,,,,18.0
Tobias Bjornfot,D,FLA,86.3,,,,,,,,,,,,,,,,,,,,,,
Casey Fitzgerald,D,NYR,85.8,,,,,,,,,,,,,,,,,,,,,,
Mackenzie Blackwood,G,COL,84.4,Poppin’ Don’s Cherry,Devon,Poppin’ Don’s Cherry,Devon,9,124,113.8,0.99,,,,,,,,,,,,,,37.0
Nick Seeler,D,PHI,83.85,,,,,,,,,,,,,,,,,,,,,,
Riley Sheahan,"C,LW,RW",BUF,83.7,,,,,,,,,,,,,,,,,,,,,,1.0
Haydn Fleury,D,WPG,82.85,,,,,,,,,,,,,,,,,,,,,,1.0
Andreas Athanasiou,"LW,RW",CHI,82.8,,,,,,,,,,,,,,,,,,,,,,2.0
Victor Rask,"C,LW",SEA,82.7,,,,,,,,,,,,,,,,,,,,,,2.0
Brian Elliott,G,TB,82.2,Bettman's Babes,Cooper,,,,,173.1,0.02,,,,,,,,,,,,,,14.0
Carl Hagelin,LW,WSH,82.0,,,,,,,,,,,,,,,,,,,,,,
Kyle Capobianco,D,DAL,81.1,,,,,,,,,,,,,,,,,,,,,,
Braden Schneider,D,NYR,81.05,,,,,,,,,,,,,,,,,,,,,,
Josh Mahura,D,SEA,80.0,,,,,,,,,,,,,,,,,,,,,,
Jasper Weatherby,"C,LW",EDM,79.9,,,,,,,,,,,,,,,,,,,,,,
Klim Kostin,"C,LW,RW",SJ,79.75,,,,,,,,,,,,,,,,,,,,,,
Nathan Walker,"LW,RW",STL,79.7,,,,,,,,,,,,,,,,,,,,,,
Kaapo Kakko,RW,SEA,79.5,steve's Unrivaled Team,steve,steve's Unrivaled Team,steve,22,300,165.4,0.07,,,,,,,,,,,,,,7.0
